id_client,plafond_credit_eur,sexe,niveau_education,situation_familiale,age,retard_paiement_sep_2023,retard_paiement_aou_2023,retard_paiement_juil_2023,retard_paiement_juin_2023,retard_paiement_mai_2023,retard_paiement_avr_2023,encours_carte_sep_2023_eur,encours_carte_aou_2023_eur,encours_carte_juil_2023_eur,encours_carte_juin_2023_eur,encours_carte_mai_2023_eur,encours_carte_avr_2023_eur,montant_rembourse_sep_2023_eur,montant_rembourse_aou_2023_eur,montant_rembourse_juil_2023_eur,montant_rembourse_juin_2023_eur,montant_rembourse_mai_2023_eur,montant_rembourse_avr_2023_eur,defaut_paiement_mois_suivant
6085,280,1,1,2,23,2,2,3,3,3,3,29,29,29,29,29,29,0,0,0,0,0,0,1
6086,3920,2,1,1,37,0,0,2,2,2,2,3482,3735,3799,3855,3790,3877,308,168,160,0,154,140,1
6087,840,2,2,2,21,0,0,0,0,0,0,488,316,373,152,127,0,64,65,40,3,0,0,0
6088,5600,1,2,2,36,0,0,0,0,0,0,2786,2731,2769,2658,2715,2772,136,120,92,94,98,90,1
6089,2520,2,2,2,24,0,0,2,2,2,2,754,834,843,866,955,960,101,31,46,112,34,0,1
6090,3640,2,2,1,52,1,2,2,2,0,0,3148,2757,2894,2820,2735,2858,0,356,0,112,321,0,0
6091,4480,2,2,2,26,-1,-1,-1,-1,0,-1,225,215,22,294,132,2918,215,22,294,57,2918,84,0
6092,4200,2,3,1,58,-2,-2,-2,-2,-2,-2,1182,1255,-218,-218,1953,2005,135,0,0,2171,84,126,0
6093,4200,2,1,2,34,-2,-2,-2,-2,-2,-2,34,304,247,472,482,561,336,140,472,504,561,1442,0
6094,560,1,1,2,24,-1,-1,-1,2,0,0,92,0,19,19,159,212,0,19,0,140,56,0,0
6095,2240,2,1,2,26,-1,-1,-1,0,-1,-1,19,19,37,19,19,12,19,37,0,19,12,12,1
6096,12880,1,2,1,31,0,0,0,-1,-1,-2,3372,3448,0,175,0,0,168,0,175,0,0,0,0
6097,1680,2,3,1,40,1,-1,0,0,-1,0,21,1257,975,442,726,702,1688,84,85,726,42,56,1
6098,1400,1,2,1,38,0,0,0,0,0,0,1391,1396,1388,1379,1374,1359,62,59,56,56,48,53,1
6099,5600,2,3,1,35,0,0,0,0,0,0,5267,4803,4701,3599,3682,3578,224,188,140,143,132,134,1
6100,1680,2,2,1,30,0,0,0,0,0,0,1667,1716,1711,707,735,749,92,53,31,84,28,140,0
6101,5600,1,1,1,31,-1,0,0,0,0,0,1624,2018,2042,2263,2357,2344,560,560,280,560,280,280,0
6102,6440,1,1,1,33,0,0,0,0,0,0,6107,6302,6371,3409,6142,3130,336,255,129,118,115,140,0
6103,1400,1,2,1,38,0,0,0,0,0,0,723,417,582,515,515,516,56,560,20,19,20,14,0
6104,1680,2,3,2,51,0,0,0,0,0,0,1590,1609,1660,538,538,538,66,86,20,20,19,20,0
6105,5040,1,2,1,47,-1,-1,-1,-1,-1,-1,41,41,11,11,11,22,41,11,11,11,22,0,1
6106,1400,2,2,1,47,0,0,0,0,0,0,1420,1420,1275,1121,1116,1109,56,59,45,45,44,56,0
6107,4200,1,3,1,62,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6108,3920,2,2,1,36,-1,-1,-1,-1,-1,-1,9,14,35,0,59,18,14,35,0,59,18,0,1
6109,3360,1,1,1,35,1,2,2,2,2,2,3196,3280,3206,3375,3247,3274,196,42,279,0,224,0,1
6110,5600,2,1,1,39,0,0,0,0,0,0,5409,5370,4878,4847,4261,3614,204,152,168,154,140,140,0
6111,14000,1,1,2,31,1,-2,-1,0,0,0,0,0,11,995,291,0,0,11,984,0,0,37,0
6112,3360,2,2,1,36,2,2,0,0,2,2,3302,3209,3236,3317,3260,3284,0,123,252,0,252,123,1
6113,14000,1,1,2,28,-2,-2,-2,-1,2,-1,480,0,0,31,27,189,0,0,31,0,189,140,0
6114,1400,2,3,2,23,0,0,0,0,0,0,1325,318,346,353,360,368,33,34,13,13,13,18,0
6115,840,2,3,2,51,0,0,0,0,-1,-1,483,575,509,202,509,251,140,229,62,509,251,84,0
6116,6720,1,1,1,35,-2,-2,-2,-2,-2,-2,56,610,479,374,634,636,611,31,376,638,639,225,0
6117,4760,2,2,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6118,2240,1,1,2,26,1,1,-2,-2,-2,-2,2083,0,0,0,0,0,140,0,0,0,0,0,0
6119,10080,1,1,2,29,-1,-1,-1,-2,-1,0,64,33,0,0,223,232,33,0,0,223,12,83,0
6120,1400,2,2,2,24,2,0,0,2,2,2,578,616,670,650,696,680,48,73,0,56,0,62,1
6121,1960,2,2,1,27,2,0,0,0,0,0,2130,2054,1986,1482,1427,1419,84,98,153,165,87,74,1
6122,7000,2,2,1,29,2,2,2,0,0,2,3596,3481,3052,2357,2668,2621,148,0,87,350,0,59,1
6123,4200,2,1,1,39,1,2,2,2,2,2,2261,2170,2107,1995,1938,673,0,104,0,56,0,56,1
6124,2800,2,2,1,41,-2,-2,-2,-1,-1,-2,11,11,0,26,0,0,22,0,26,0,0,0,0
6125,10080,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6126,840,2,3,1,47,-2,-2,-2,-2,-2,-2,194,294,134,128,329,118,295,134,133,1561,118,639,0
6127,13720,1,1,1,29,-1,-1,-1,-1,0,-1,3,3,38,6,3,3,3,39,6,0,3,0,1
6128,5040,2,2,1,60,2,2,2,0,0,0,5008,4960,4969,4934,4765,3910,73,141,140,168,196,168,1
6129,11760,2,1,1,36,-1,-1,-1,-1,-1,-1,0,42,0,322,418,436,0,0,322,418,436,317,0
6130,560,1,1,2,33,2,0,0,-2,-2,-2,457,578,0,0,0,0,140,0,0,0,0,0,1
6131,13440,1,1,1,47,0,0,0,0,0,0,1933,1974,2014,2054,2097,2141,71,73,73,76,78,171,0
6132,9800,1,1,2,27,1,-2,-2,-2,-1,-1,612,1913,4554,378,1017,419,3845,4603,1,1022,421,396,0
6133,10080,1,2,1,57,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6134,6720,2,1,2,27,-2,-2,-2,-2,-2,-2,92,253,79,111,340,108,254,79,111,340,108,26,0
6135,7840,2,1,2,30,-1,-1,-1,-1,-1,-1,840,5,34,8,13,24,5,34,8,13,24,213,1
6136,4200,2,2,1,39,0,0,0,0,0,0,921,866,809,772,715,744,140,46,56,56,84,56,0
6137,8960,1,2,2,30,0,0,0,0,0,0,831,848,861,752,737,725,38,34,21,21,21,20,0
6138,560,2,2,2,22,-1,-1,2,0,0,-1,18,33,22,11,0,22,50,0,0,0,56,0,1
6139,1400,2,3,1,36,0,0,0,0,0,2,1267,1305,1325,1351,1407,1407,58,50,48,77,28,56,1
6140,7840,1,1,2,33,0,0,0,0,0,0,7714,5807,3004,176,162,148,249,133,46,0,0,0,0
6141,12600,2,2,1,53,-2,-2,-2,-2,-2,-2,71,71,32,31,3,5,72,36,31,0,5,56,0
6142,7280,2,1,2,53,0,0,0,0,0,0,6582,6600,5549,4020,3107,2030,840,282,169,140,280,4,0
6143,14000,1,1,1,56,0,0,0,0,0,0,2441,2492,2594,2624,2674,2732,91,144,98,97,102,106,0
6144,13160,1,1,2,35,0,0,0,0,0,0,11026,10402,8905,6952,7117,7185,423,367,280,280,269,281,0
6145,4200,2,2,2,23,0,0,-1,0,0,-2,447,835,52,43,0,0,561,52,0,0,0,0,0
6146,2800,2,3,1,46,0,0,2,2,2,2,2576,2815,2847,2745,2853,2749,308,104,0,210,0,106,0
6147,2800,1,1,2,38,1,2,2,2,2,2,694,758,738,948,929,998,84,0,224,0,84,0,0
6148,6160,1,2,2,39,-1,-1,0,0,0,0,99,439,483,605,735,862,439,140,140,140,140,140,0
6149,8400,2,1,2,37,1,2,0,0,0,0,954,821,726,625,522,430,0,39,21,18,28,14,0
6150,6440,2,1,2,31,-2,-2,-2,-1,-1,-1,0,0,5,15,35,27,0,5,15,35,27,33,0
6151,8400,2,3,2,39,1,-2,-1,-1,-1,-1,-110,-167,133,173,3,404,48,9645,191,1,420,336,1
6152,1400,1,3,2,48,0,0,0,0,0,-1,2231,2240,2139,696,-60,800,90,72,34,58,882,34,0
6153,4760,1,3,1,47,-2,-2,-2,-2,-2,-2,43,0,0,0,0,0,0,0,0,0,0,0,0
6154,12880,1,1,1,41,-1,-1,-1,-1,-1,-1,151,1120,0,18,0,62,1124,0,18,0,62,90,1
6155,840,2,1,2,34,1,2,2,2,2,2,673,693,673,717,727,712,39,0,55,25,0,31,1
6156,840,2,1,2,24,-1,-1,-1,-1,2,2,5,5,5,9,4,-29,5,5,9,0,0,155,1
6157,560,1,2,1,42,0,0,0,0,0,0,600,553,558,539,539,383,39,33,16,16,17,6,1
6158,6160,1,3,1,44,-1,-1,-1,-1,-1,0,11,11,11,11,1587,1608,11,11,11,1587,56,56,0
6159,1960,2,1,1,62,0,0,0,0,0,0,1958,1945,1707,1079,1060,1082,112,84,38,38,39,38,0
6160,9240,2,2,2,40,2,2,0,0,0,0,3671,3572,3645,3717,3799,3910,0,132,133,142,178,239,0
6161,10360,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6162,6440,1,1,2,28,-2,-1,-1,-1,-1,-1,668,512,49,465,511,513,513,49,929,560,532,541,0
6163,1400,1,3,1,49,0,0,0,0,0,-1,1128,270,297,293,294,11,33,32,12,17,19,22,0
6164,10080,1,2,2,31,0,0,0,0,0,0,7885,7873,7435,6833,6694,5415,396,314,184,203,199,172,1
6165,10920,2,2,2,37,0,0,0,0,0,0,9085,8662,7552,7448,7606,6887,367,283,280,308,252,252,0
6166,10080,2,2,3,42,0,0,0,0,0,0,12017,7798,7255,7280,7441,7260,466,267,262,280,266,279,0
6167,840,2,2,1,27,0,0,2,2,0,0,280,359,370,356,359,366,84,25,0,13,13,14,1
6168,14000,1,1,1,33,1,-2,-2,-2,-1,0,81,-3,-3,-9,2315,2367,0,0,0,2324,84,128,0
6169,3360,2,3,2,32,0,0,0,0,0,0,1901,1957,2000,2228,2278,2325,87,92,280,90,90,280,0
6170,10080,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6171,560,2,2,1,27,0,0,0,0,0,0,559,460,464,488,513,549,42,72,40,37,45,22,0
6172,1400,2,2,1,48,0,-1,-1,0,-1,-1,168,41,82,41,41,41,41,124,0,41,41,41,0
6173,6440,2,1,2,27,1,-1,-1,-1,-1,-2,0,56,551,719,0,0,56,557,719,0,0,0,0
6174,4480,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6175,3080,2,1,1,32,2,2,0,0,2,2,3204,3030,3042,3043,2908,3132,0,168,230,0,279,112,1
6176,1400,1,2,2,25,2,2,2,3,2,0,903,880,938,531,437,541,0,85,0,0,160,20,0
6177,840,1,3,2,28,2,2,2,0,0,0,625,727,704,624,640,544,112,0,28,28,36,280,1
6178,1400,1,2,2,35,0,0,0,0,0,-1,1612,1523,1399,219,105,960,69,32,6,16,985,34,1
6179,6720,2,3,1,37,-2,-2,-1,-1,-2,-1,0,0,32,99,0,59,0,32,99,0,59,208,0
6180,2520,1,3,2,29,0,0,0,0,0,0,2343,1825,1296,1315,1348,1244,112,84,48,56,45,74,0
6181,4200,2,1,1,29,-1,-1,-1,-1,-1,0,17,89,948,130,29,15,89,948,130,29,0,0,1
6182,2800,2,2,1,35,3,3,2,2,0,0,1710,1668,1694,1632,931,955,0,71,0,34,40,95,1
6183,1960,2,1,2,24,2,2,2,0,0,0,739,872,686,613,368,396,145,1,84,84,39,56,1
6184,12040,2,2,2,27,-2,-2,-2,-2,-2,-2,7,7,115,123,587,436,49,115,15,588,70,14,1
6185,4200,1,1,2,31,0,-1,-1,0,0,0,1803,394,3926,2763,3015,3124,396,3947,280,280,146,1400,0
6186,1400,1,1,2,48,0,0,-1,0,0,0,1499,1493,1379,814,746,762,30,1401,28,28,28,28,0
6187,5600,1,1,2,33,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1
6188,4200,2,2,1,28,0,0,0,0,0,0,558,522,366,366,100,0,56,42,42,28,0,0,0
6189,1400,1,2,2,25,0,0,0,0,0,0,163,940,918,647,556,485,842,50,28,20,28,28,0
6190,8400,1,1,2,31,0,0,-1,0,-1,-1,470,26,1077,838,946,589,26,1078,832,946,589,152,0
6191,1400,2,2,1,44,0,0,0,0,0,0,1276,1173,1000,626,662,768,84,140,84,84,140,26,0
6192,840,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6193,10640,1,1,1,53,1,-1,-1,-1,-1,-1,0,21,115,265,56,33,21,115,265,56,33,98,0
6194,1960,2,1,1,45,1,2,2,0,0,0,1954,1981,1830,1631,1006,782,84,0,84,166,280,63,0
6195,10080,1,2,2,28,0,0,-1,0,0,0,543,636,340,361,364,429,199,341,106,20,150,281,0
6196,1400,1,2,2,41,0,0,0,0,0,0,1176,1209,1023,180,147,0,54,48,28,11,0,0,0
6197,560,2,1,2,30,1,2,2,-1,0,-1,328,202,0,85,85,37,48,0,85,0,37,0,0
6198,2240,2,2,2,27,0,0,0,0,0,0,2242,2278,2217,1816,1642,1546,134,68,59,58,60,84,0
6199,840,1,2,1,49,0,0,2,2,0,0,360,448,461,445,454,468,103,28,0,16,21,42,0
6200,1400,2,3,2,55,0,0,0,0,0,0,1447,1060,759,830,918,803,111,202,308,442,383,126,0
6201,840,2,3,1,37,0,0,0,0,0,0,740,772,821,831,831,869,53,74,28,33,23,0,0
6202,7280,1,1,1,38,-1,-1,-1,-1,-1,-1,293,34,187,33,25,117,34,191,33,25,118,173,1
6203,5880,2,2,1,39,-1,-1,-1,-1,-2,-1,1235,0,796,0,0,336,0,796,0,0,336,943,0
6204,5600,2,1,2,29,0,0,0,0,0,0,211,236,255,92,22,0,84,28,0,20,0,0,0
6205,1400,1,1,1,56,-1,0,0,0,0,0,152,361,197,190,183,176,31,31,6,7,7,5,1
6206,13720,1,3,1,28,0,0,0,0,0,0,3028,3015,3041,3063,3094,3112,114,112,107,115,110,112,0
6207,4760,1,1,1,45,-1,-1,-1,-1,-1,-1,97,16,0,43,139,134,16,0,43,139,134,181,0
6208,14000,1,1,2,29,-1,0,0,0,0,0,440,441,516,538,107,135,84,84,56,28,56,53,0
6209,6160,1,2,1,46,2,0,0,0,0,0,4414,4475,4481,4544,4612,4669,162,161,166,174,168,169,0
6210,4200,2,1,2,30,0,0,0,0,0,0,3957,3740,3501,3034,3082,3126,224,224,140,140,140,140,0
6211,1400,2,2,1,34,2,2,2,2,2,2,1250,1278,1297,1268,1353,1375,56,48,0,105,48,0,0
6212,1400,1,2,1,52,0,0,0,0,0,0,1300,1156,1127,428,398,420,64,56,28,28,28,28,0
6213,2800,2,1,2,26,0,0,0,0,0,0,2572,2206,1986,1907,1906,1906,100,73,157,73,73,70,0
6214,8680,2,2,2,25,0,0,0,0,0,0,801,616,409,424,505,465,247,44,28,87,56,28,0
6215,14280,2,1,1,35,0,0,0,0,0,0,1747,1542,3182,2925,2686,2706,140,1960,98,112,98,140,0
6216,5600,1,2,1,41,1,2,2,2,2,-1,314,39,27,32,16,12,27,0,16,0,12,70,0
6217,1400,1,3,1,43,0,0,2,0,0,0,223,319,249,240,241,557,109,0,13,9,42,14,0
6218,8400,2,1,2,38,1,3,2,0,0,-1,290,271,106,54,9,66,0,0,0,0,66,0,0
6219,12600,2,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,840,1,2,2,27,-1,-1,-1,-1,-1,-1,109,55,25,0,21,0,55,67,0,21,0,36,0
6221,1680,2,1,2,27,-1,-1,-1,-1,-1,2,23,23,11,4,37,22,23,11,4,44,0,0,0
6222,3920,2,2,2,23,2,0,0,0,0,0,717,751,777,794,815,838,45,42,28,34,35,34,1
6223,1400,2,2,2,32,0,0,0,0,0,0,1014,799,562,506,517,565,48,56,210,19,56,171,0
6224,2520,2,3,2,28,0,0,0,0,0,2,2422,2435,2441,2427,2531,2442,118,112,90,188,0,112,0
6225,5320,2,2,1,34,0,0,2,0,0,2,3882,4374,4263,4307,4571,4666,600,0,157,335,174,0,0
6226,4200,2,1,2,29,0,0,0,0,0,0,4125,4116,4096,4142,4084,4019,189,192,159,158,153,149,0
6227,10920,2,2,2,28,-1,-1,-1,-1,0,-1,534,33,182,395,221,110,33,182,395,0,110,6,0
6228,840,1,3,1,47,0,0,0,0,0,0,810,834,710,650,670,591,44,38,47,143,29,0,0
6229,6720,1,1,1,60,2,0,0,0,0,0,5164,5280,5376,5191,5028,2598,196,173,168,167,148,5392,1
6230,7280,2,1,2,29,-1,-1,-2,-1,-1,-1,13,0,0,15,25,36,0,0,15,25,36,26,1
6231,840,1,3,2,25,0,0,0,0,0,-2,286,806,505,368,0,0,527,34,7,0,0,0,0
6232,14000,2,1,2,28,0,0,0,0,0,0,1626,1667,1428,1242,958,1061,56,185,168,280,116,140,0
6233,1680,2,2,2,29,2,2,2,0,0,0,1159,1179,1152,1179,1204,1228,47,0,46,48,48,50,0
6234,5600,1,3,1,30,0,0,0,0,0,0,4058,4147,4148,4242,4332,4422,196,112,112,112,112,127,0
6235,2240,1,2,1,31,0,0,0,0,0,0,1979,1742,739,762,766,-112,57,42,34,42,56,56,0
6236,2800,2,2,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,10640,1,1,1,42,-1,-1,-1,-1,-2,-1,123,0,109,0,32,14,0,109,0,32,14,0,0
6238,5880,1,2,1,30,0,0,0,0,0,0,921,932,957,956,965,973,45,52,34,35,35,34,1
6239,280,1,2,2,27,0,0,0,0,0,0,231,224,137,152,74,76,56,31,17,8,8,28,1
6240,14000,1,2,1,44,0,0,0,0,0,0,2568,2613,2710,2752,2815,2877,112,140,112,112,115,173,0
6241,6720,2,1,1,37,2,0,0,0,-2,-2,3315,3353,2017,0,0,0,157,112,0,0,0,0,1
6242,7560,1,1,2,29,0,0,0,0,0,0,6369,5086,5197,5307,5431,5593,196,196,196,210,252,280,0
6243,1400,1,2,2,25,0,0,0,0,0,0,588,528,552,550,523,505,134,43,28,28,56,65,0
6244,3360,2,1,2,36,0,0,0,0,2,2,2357,2129,2186,2200,2162,2312,96,112,343,0,193,0,0
6245,7840,1,1,2,28,0,0,0,0,0,-1,7887,5931,2709,1892,0,35,2241,140,12,297,35,61,0
6246,7280,2,1,2,28,0,0,0,0,0,0,3540,3618,3694,3765,3802,3870,168,146,140,140,140,140,0
6247,10080,1,1,1,38,-1,-1,-1,-1,-1,-1,223,114,54,137,59,101,114,54,137,59,101,265,0
6248,5880,2,1,2,30,1,-1,-1,-1,-1,-1,0,22,16,42,17,22,22,16,42,17,22,16,0
6249,10920,1,1,2,29,0,-1,0,0,0,0,278,446,2889,2679,2466,2256,448,2800,140,112,112,84,0
6250,1120,1,2,1,36,0,0,2,2,2,0,976,1064,1038,1105,1084,1121,104,0,84,0,56,22,0
6251,280,2,2,2,27,0,0,0,0,0,0,187,216,497,254,249,259,32,36,14,9,15,14,0
6252,3360,2,2,1,43,-2,-2,-2,-2,-2,-2,0,28,0,0,0,0,28,0,0,0,0,0,1
6253,5600,1,3,1,43,-1,-1,-1,0,0,-1,40,36,106,71,35,40,36,112,0,0,40,35,0
6254,2240,2,2,1,37,-1,-1,-1,-1,-1,-1,41,107,25,12,0,78,107,25,12,0,78,0,0
6255,1680,2,2,2,27,0,0,0,0,2,0,341,392,441,490,478,483,56,56,56,0,17,48,0
6256,3640,2,2,2,39,2,2,2,2,0,0,1401,1468,1484,1443,1475,1505,98,56,0,59,59,62,1
6257,2800,2,2,2,29,0,0,0,0,0,-1,500,533,551,459,422,1142,50,39,9,26,1176,42,0
6258,560,1,2,1,45,-1,2,2,0,0,0,90,121,115,136,190,215,36,0,28,56,28,0,0
6259,12880,1,1,2,34,0,0,0,0,0,0,1270,1204,1284,1424,1581,1425,73,197,281,281,281,140,0
6260,2240,1,2,2,32,1,2,0,0,0,-2,2302,2231,791,599,0,0,0,34,39,0,0,0,0
6261,2240,1,1,2,26,0,0,0,0,0,0,2086,2132,1956,1367,1357,1357,212,84,50,50,56,56,0
6262,6720,2,1,2,28,0,0,0,0,0,0,5876,6005,6108,5486,5539,5295,280,252,196,196,186,196,0
6263,5600,2,3,1,38,0,0,0,0,0,0,2732,2105,2032,1779,1398,506,101,70,84,56,56,56,0
6264,6440,1,2,2,29,-2,-2,-2,-2,-2,-2,6,24,0,97,14,145,24,0,97,14,145,0,0
6265,7280,2,1,1,53,2,-1,-1,-1,-1,-1,23,23,23,23,21,-2,23,23,23,21,0,48,0
6266,2520,2,2,1,38,0,0,0,0,0,0,2485,2511,2517,1398,1296,1272,109,98,46,112,84,23,0
6267,8960,1,2,2,29,0,0,0,0,0,0,9091,8991,9101,9023,8334,8444,326,350,333,294,305,281,0
6268,7840,2,2,1,47,0,0,0,0,0,-1,6473,745,697,564,163,4028,45,53,32,23,4359,134,0
6269,3360,1,2,2,29,1,2,0,0,2,2,2447,2384,2409,2559,2611,2662,0,90,190,98,98,0,1
6270,11200,2,1,2,27,1,-2,-1,0,0,-1,4,4,351,354,415,7,4,351,7,65,7,7,0
6271,1400,2,1,1,55,0,0,0,0,0,0,701,740,769,544,555,566,50,51,19,20,20,21,0
6272,280,2,1,2,23,2,2,7,7,7,6,67,67,67,67,67,50,0,0,0,0,0,0,1
6273,1960,1,2,2,26,0,0,0,0,0,0,1957,1893,1913,754,769,785,70,54,28,28,29,31,0
6274,5880,1,1,1,30,0,0,0,0,0,2,1837,1775,1796,1852,1963,1883,64,84,84,140,0,84,0
6275,3920,2,2,1,39,-1,-1,-1,0,0,0,28,103,118,106,94,96,103,118,2,2,2,39,0
6276,8120,1,2,1,50,-1,-1,-1,-2,-2,-2,26,48,0,0,0,0,48,0,0,0,0,9,0
6277,840,1,3,1,32,0,0,0,0,0,-1,792,854,793,461,13,39,84,40,14,0,20,0,0
6278,3080,2,1,2,32,1,2,0,0,0,2,1643,1592,1576,680,1457,713,34,58,34,64,0,28,1
6279,560,2,3,2,54,0,0,2,2,2,0,274,284,262,275,256,255,56,28,28,0,14,14,0
6280,6160,2,2,1,36,0,0,0,0,0,0,3824,3905,3984,4064,4148,4241,143,145,145,150,161,151,0
6281,5040,2,2,1,36,-1,-1,-2,-1,-1,-1,19,0,0,28,0,19,0,0,28,0,19,0,0
6282,840,1,1,2,26,4,3,2,0,0,-2,725,705,638,521,0,0,0,17,22,0,0,0,1
6283,1400,2,2,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6284,4200,1,3,1,29,0,0,-2,-2,-2,-2,1083,0,0,0,0,0,0,0,0,0,0,0,0
6285,4200,2,1,2,32,0,0,0,0,0,0,860,1124,1383,1639,1892,2417,280,280,280,280,560,48,0
6286,3920,1,3,2,30,1,3,2,2,2,0,2352,2383,2311,2275,2193,2021,92,0,182,0,84,84,0
6287,2240,2,2,1,48,0,0,0,0,0,0,2227,2177,905,719,842,823,63,40,28,168,56,27,0
6288,5600,2,1,1,33,0,0,0,0,0,0,2962,2471,1949,916,891,934,98,71,30,281,171,141,0
6289,11200,1,1,1,44,-1,-1,-1,-1,-1,-1,125,0,53,24,23,22,0,54,24,23,22,11,0
6290,3640,2,2,1,28,2,2,0,0,0,0,3803,3527,2677,2557,2607,2683,2,94,96,95,120,65,0
6291,1400,2,2,2,22,0,0,0,0,0,0,1081,1027,947,851,808,813,44,49,29,29,29,29,0
6292,5320,1,2,1,51,0,0,0,0,0,0,2428,2104,1218,977,3036,2113,94,378,40,1140,1215,78,1
6293,13160,2,1,2,40,0,0,0,0,0,0,483,412,428,437,455,475,35,36,17,25,28,37,1
6294,7840,1,1,1,55,-1,-1,0,0,2,-1,65,138,137,132,63,150,138,69,63,0,150,33,0
6295,12880,2,1,2,26,-1,-1,-1,-1,-1,-1,525,458,567,278,303,593,461,570,281,347,612,389,0
6296,9520,2,2,2,32,0,0,0,0,0,0,4739,2827,2879,2953,3009,3092,168,126,140,112,140,112,0
6297,3080,1,2,2,27,0,0,0,0,0,0,2899,2942,3001,2968,3041,2898,168,168,112,140,112,112,0
6298,12320,2,2,2,27,-1,0,0,0,0,0,704,757,815,601,379,448,280,141,89,140,140,140,0
6299,2520,2,2,2,23,-2,-2,-2,-2,-2,-2,96,172,163,391,635,437,172,163,391,635,437,71,0
6300,1960,2,2,2,24,-2,-2,-2,-1,-1,0,1790,1488,1262,191,812,814,67,56,28,864,27,24,0
6301,840,2,2,2,24,1,2,2,2,2,2,200,220,267,272,264,283,28,50,14,0,28,0,0
6302,3360,2,2,2,49,0,0,0,0,-2,-2,109,63,85,0,0,0,36,28,0,0,0,0,0
6303,8400,2,2,2,27,-1,-1,-1,0,0,-1,357,261,753,671,543,357,261,761,391,263,357,475,0
6304,1680,2,1,2,25,0,0,0,0,0,0,457,287,217,194,197,257,140,84,56,56,112,22,0
6305,5040,1,2,2,36,-1,-1,-1,-1,0,-1,3,3,3,52,49,17,3,3,102,0,25,34,1
6306,840,2,1,2,43,1,2,2,2,0,0,498,523,602,584,593,611,42,96,0,22,28,28,1
6307,10080,1,1,2,35,-1,-1,-1,-1,-1,-1,442,466,439,1085,442,440,468,441,1090,445,443,857,0
6308,4200,1,1,1,49,-2,-2,-2,-2,-2,-2,433,416,549,371,401,957,417,549,372,401,957,221,0
6309,1960,2,1,2,28,0,0,0,0,0,0,569,608,629,570,1179,556,56,42,84,20,34,56,0
6310,4200,2,2,1,44,0,0,0,0,0,0,1735,1554,617,486,486,336,420,34,0,0,0,0,0
6311,12320,2,1,1,33,-2,-2,-2,-2,-2,-1,0,0,0,0,0,3,0,0,0,0,3,8,0
6312,14000,1,1,1,52,1,-1,-1,-1,-1,-1,0,1219,2921,2010,1701,0,1219,2923,2010,1701,0,230,0
6313,7280,1,2,2,29,1,2,0,0,0,0,7390,7233,7323,5454,5569,5532,0,216,168,172,210,182,1
6314,10080,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,3920,1,1,2,28,0,0,0,0,0,0,3721,3749,3767,3784,3817,3826,179,196,140,146,143,140,0
6316,280,1,1,2,24,0,0,2,0,0,0,118,181,174,178,360,226,70,0,6,7,96,0,1
6317,5600,2,1,2,32,-2,-2,-2,-2,-2,-2,72,-1,99,52,37,405,0,100,52,37,407,83,0
6318,5880,1,2,1,35,0,0,0,0,0,0,3601,3686,3820,1514,1551,1588,129,191,50,56,56,56,0
6319,560,1,2,2,27,2,0,0,0,0,2,385,421,450,450,488,495,42,45,16,45,20,0,1
6320,6720,1,1,1,44,-1,-1,-1,-1,-1,-1,118,61,76,68,31,66,61,76,68,31,66,15,0
6321,840,1,2,2,51,5,4,3,2,3,2,743,724,704,743,724,708,0,0,59,0,0,61,1
6322,12600,2,2,1,38,-2,-2,-2,-2,-2,-2,307,420,389,483,490,0,420,34,147,128,0,102,0
6323,1680,2,3,2,40,-1,-1,0,0,0,-1,686,569,426,452,400,306,571,34,102,0,306,327,0
6324,2800,2,2,2,30,0,0,0,0,0,0,1633,1589,1570,1444,1335,1225,78,64,45,45,46,34,0
6325,14000,1,1,1,49,-1,-1,-1,-1,-1,-1,362,807,1149,1010,1291,2886,811,1149,1010,1291,2886,4321,0
6326,1400,1,3,1,51,-1,-1,0,0,0,0,18,62,92,136,179,193,129,42,56,56,28,84,0
6327,2240,2,2,1,35,-1,-1,-1,-1,-1,-1,28,1128,185,19,283,0,1128,185,97,283,0,19,0
